Best  pizza crust in Vegas! The service was fast, friendly and orderly. Ordered the Canadian bacon with pineapple toppings, just as great as every time I've eaten. Also ordered the side Caesar salad and Mac and cheese. yum o. recommend for tasty fast food in between the gambling and movies.	good
This Sbarro is now CLOSED at the Texas Station Casino...that's too bad because I had a free slice on a coupon and I found it to be quite good.  Went back today and found it shut down due to Sbarro's bankruptcy.  So, that's the latest!	good
Ah, Sbarro: the mainstay of every mall or food court since I can remember. With their large pizzas, variety of sides, and large drinks, how can you not like this place?On my last trip here, I came with some friends to get some food in our systems before/during/after beers. We all three ordered the meal which consisted of a slice of pizza, a delicious side, and a drink. In my case, I got a pepperoni pizza, toasted mini potatoes, and a Pepsi. I should mention that they had like 5 different kids of pizza ready to serve up (pepperoni, ham/pineapple, cheese, sausage, jalapeno, stuffed...) which they warm up for you really quickly before serving it. As for the quality of my pizza? It was good. It was nothing to write home about, but it was good. I think the crust was kinda bland, but otherwise I was happy with it. The little potatoes they served me were pretty good, too. My friends ordered the pasta on the side, and they were happy with their food selections as well. As a matter of fact, they were happy enough with their sides that they ate them before the pizza and said it was a 5-star meal, though I was erring on the side of 3. (Thus the four-star rating)Service here is always pretty quick and simple. Prices are ok (I paid like 7.80 for the meal, which is pretty good for the amount of food!) I'll keep coming back here when I'm in the Texas, for sure!	good
My husband still currently working on having a massive coronary before 35 loves this place.  I stop here after work to pick up food for my grease loving hubby.  The folks who work here alway have a smile on their face, though I may be a little bias seeing as they see me at least once a week.  The food is pretty much the same as any other Sbarro but the people who work here make it a fun quick little trip.	good
"I remember when this place was Farmer Boy back in the late 90s. Always big portions of good food, friendly service, and open 24/7. It has gone through a few name changes since then but has been Luna's for the past several years. My really good experiences here have outweighed the not so great experiences. I consider it a ""locals"" spot, so it's not five star dining by any stretch. But the portions are still good-sized, and there are generally daily specials for a good price. I miss the old Farmer Boy restaurant, but I think Luna's is still a good option to consider if you're looking for a good meal for a reasonable price."	good
Worse than a grade school cafeteria canned food. Only bright spot... it is definitely low salt.French toast was mushy and nasty.Coffee smelled burnt... but had no taste. Asked non coffee drinking husband to try and he agreed.No matter the coupon... not worth the meal.	bad
My wife and I both ordered the rib eye steak dinner for $10.99.  It came with a choice of soup or salad (we chose the salad with a delicious Greek house dressing), giant baked potato and mixed vegetables (out of a can), and free dessert (choice of ice cream or rice pudding - we chose rice pudding and brought it home.  The steaks were slightly over-cooked and not great, but not bad, smothered in onions and mushrooms (out of a can).  The baked potatoes were the highlight of the meal.  Luna's is an old-fashioned kind of restaurant, not very busy on a Saturday night.  Good service (she forgot the dinners rolls, but got them immediately when we asked) and very good value.  We will be back.	neutral
"Food is bland. Reminds me of hospital food. chicken soup was a big bowl  but truly had only one small cube of chicken in it. Vegetables have been reheated multiple times resulting in the peas being hard as rocks. Mashed potatoes were ""instant.""  Coffee is good. Waitress was nice and kept refilling my coffee. I won't go back, however."	bad
This place was fine for breakfast, the greek scramble was tasty and hearty. Nice owners, very fast (even curt) servers but overall friendly enough. Don't expect gourmet and you won't be disappointed. Decor is about three decades out of date though. Not sure why some reviewers are so down on this place.	neutral
We used to enjoy Luna's for breakfast. The last 2 times the food has been bad. The main reason we won't go back, the last time we were in our waitress went to the wrong table, realized it then cussed. No big deal if my child wasn't with us. Poor service and lousy food. Great prices though. Hopefully it gets better.	bad
"This place used to be Five Points Deli & Restaurant, I don't know if it was an ownership change or just a name change.  I'm not considering this a full review, since we just stopped in here for dessert and coffee.  I'll have to come back for an actual MEAL, and do more of a review then.3 of us ordered desserts (2 slices of cake, one of the apple pie).  Received ginormous portions (especially of the cake, 3 of us could split one slice of that).  Everything was tasty, but not made on-premises (I actually think I saw packaging from Sam's in the dessert case on the way out).  Decent value for the money.  This area doesn't have many options if you've got the taste for dessert (other than ice cream) and don't want to whip up some brownies.Food I saw on other tables all looked pretty good.  Pleasant server, decent ""diner-style"" ambiance.  Pretty extensive menu, especially for breakfast.  Spotless bathroom.I'll have to swing by here soon.  I think the Corned Beef Hash is calling out to me!"	neutral
Stopped in here Mother's Day for breakfast because every other place was packed. Don't usually come here for the same reasons mentioned in other reviews about service, cleanliness, etc. Again, got the same put out attitude from the servers and slimy table top near the kitchen. The big thing that got me this time was as the wife and I sat there waiting for our food, one of the bus boys who was apparently on his break and looked to be one of the owners relatives, reached over our table to grab some ketchup to put on HIS plate of eggs! He was in clear view and in the way of the service traffic. Nobody that worked there said a word to this oaf as he chowed down! We just looked at each other and laughed in disbelieve! Good thing we don't use ketchup on our eggs! The funniest thing was after we got our food the the tide of people that came in behind us must have overwhelmed them! The staff looked horrified like they didn't expect this much overflow on Mother's Day or capable of handling it! Only got one refill of coffee in this panicked frenzy of pisses off staff and patrons! As we left the owner took our money with a smile as if he was oblivious to the chaos going on behind him! Wow! Last time, no more!	bad
Must have the Luna's Corned Beef sandwich.... Amazing.	good
My husband and I were out for a Sunday drive when we spotted this restaurant and decided to stop for dinner.  After a quick visit to the clean restroom, we were greeted and seated immediately.  Three menus appeared...  Daily specials, breakfast menu, and the full menu.  We chose to go to the dinner route.  Our waitress could not have been more helpful.  On her recommendation, we both chose the fried chicken dinner.  It was crunchy, slightly sweet, and oh so good!  It came with potato, rolls, corn, and either soup or salad.  I had the Italian wedding soup which was delicious.... Not heavy on celery taste, although clearly there was celery added.  Dinner comes with a scoop of ice cream for dessert, if you like.  We felt lucky to find this place.  Our waitress was so attentive, never missing a beat.  If we lived closer, we would definitely be back!	good
I like this restaurant. I've been coming here since I was in high school. Fun-loving people with a good sense of humor. Food is so good with big portions you can never go wrong with that.	good
Food is terrible... Frozen and canned crap.  We went there for dinner.  The food literally had no taste, the service was slow.  I won't go back there if you paid me.The people rating this place more than 2 stars are delusional.   I would rather step in front of a bus than eat at this sh@thole again... You've been warned.	bad
Found Luna's through Yelp and glad we did. Great service and quality food at low prices. The parking lot was full but we didn't have a long wait. Hubs ordered biscuits and gravy with eggs which he scarfed down. I had a denver omlette bagel sandwich which was delicious. So glad we stopped.	good
I had the chicken noodle soup which was the strangest tasting I've ever had. The fish fry was extremely greasy as well. The staff wasn't very friendly and as I was leaving I noticed that all of the bakery in the display case was purchased from WalMart..	bad
Terrible customer service today! My husband and I came today for breakfast with our 4 kids. We're used to waiting for a table... We waited for 20min and then a local family who new one of the owners came in. 5 people in their party and they went out of their way to push tables together and say them before us. We left! In the past my husband and I have enjoyed the restaurant and always have the same waitress who is good to us. So sad that because of today I won't be back.	bad
Glad we went back a second time -- for all the wrong reasons!  First visit, owner could not have been friendlier, server was attentive & friendly, my AYCE cod dinner came with delicious lentil soup & canned or frozen corn, french fries were good, wife's sandwich was decent if not memorable, kitchen did a good job in getting orders out, restrooms were clean, dining area was orderly.  But the second trip -- had the fried cod dinner again, and there was something N-O-T Q-U-I-T-E R-I-G-H-T about it, tartar sauce wasn't even fully mixed, in place of the corn I had mixed (ugh!) veggies, french fries almost soggy, rice pudding had a liberal dose of cinnamon but it was still thin and tasteless, owner too busy on a personal phone call to say hello.  The good news -- our server was excellent, the kitchen got orders out quickly again, the rest rooms still clean, the dining room still neat and orderly.  the lentil soup was still quite good.  Weren't there for breakfast, but their breakfast menu looks good, with eggs, omelettes, waffles, skillets, etc.   Go east or west on Route 82 for some better options.	bad
"Someone recommended Luna's and so earlier today I thought I would give it a try for dinner.  Well, not a good decision.After reviewing the menu I decided to try something 'safe' so I ordered the meat loaf with mashed potatoes and gravy.  The meat loaf had very little seasoning, if any.  It had an odd taste.  It also appeared to be overcooked around the edges.  There was quite a 'crust' on it.  Overall, not appetizing at all.  The 'mashed' potatoes were quite lumpy.  I had to finish mashing them with the fork.  It appeared they had been mashed quickly, possibly just before they were served.  Again, lack of seasoning, particularly salt.  Not good at all.   I didn't finish either item.And when I tried to pay my check, there was no one at the register.  I probably stood there about 3 minutes before another customer got in line behind me.  She finally summoned a waiter and asked if we could pay our bills.  The response was, ""I don't know where she is.""  He then disappeared for a moment and then returned and said ""She will be with you in a minute.""   Not good customer service.The whole meal was not very good.  While the price was reasonable, the food didn't live up to the hype that I received.  I don't think I would either recommend this place or go there again.  There are better places with food that is more appetizing.   A real disappointment for sure."	bad
will not go back.  went for breakfast & ordered waffles, they were horrible.  not sure how a restaurant could mess up waffles so badly, such a basic food to prepare.  not impressed at all, dont waste your time/money.	bad
We love Luna's. We are there every Friday Morning. Breakfast is inexpensive for what you get.  It's the local breakfast place, not a chain with fancy meals and prices	good
Horrific food, horrific service. We had a frozen burger and a wilted salad of iceburg lettuce that was way over seasoned. The waitress brought the check before the food and didn't check on us again. Obviously prepared food with shortcuts. I am very disappointed.	bad
I walked in and first of all it smelled like mold and i smelled the bathrooms from the front door. The wait was short, however, the server almost didn't notice that I was there. it seemed like there was no host to seat me. The server asked politely, if i would like a table or booth. I asked for a booth. I was seated and the server, asked, what can i get you to drink. I ordered my drink and the server left. As I am drinking my pop, the server finally brings me the menu and leaves again. As I am looking at the menu I noticed there were family members of the owner/manager (maybe), helping out in which I thought was cute? But kind of weird! I thought that it was sweet that a family business was helped by togetherness of family members. As I am waiting for the server to return  to take my order I noticed that some of the tables were dirty and the floor was sticky. It seemed  that the tables were not properly wiped off. The server finally came back to take my order, i ordered the corn beef and fries instead of cabbage  and a salad with oil and vinegar then hums as an appetizer. I sat and waited for my order for about 15-20 minutes. The owner/manager was walking around helping out his family members. That's a good owner/manager helping out. The server brought out the salad with the dressings. I notice that the dressing  bottle was very dirty, The rest of the food came out all at once instead of the appetizer first. The hummus did not taste like hummus. The hummus was very tasteless. The corn beef was bland and the carrots tasted like  they came from a can from the store. The fries tasted as if they were prefrozened  and prepared from a bag instead of fresh. After looking at the dessert i remember seeing the brand of cake sold at walmart... not fresh.	bad
For some reason, even though there were only a few tables with diners, our waitress seated us right by the kitchen. She kept coming over and rushing us to make a decision.  When I say rushing I mean like every minute or so.   Seriously. The Chicken Noodle Soup looked like glorified boxed soup.  The salad had lettuce that was starting to rust.  Someone must really like onions because there were 7 large slices of red onion on it.  But, here is the best part was the dressing came in a squeeze package like the ones at fast food places.  The meatloaf was horrible but strangely the mashed potatoes were good.  The fried chicken was OK. They make it with honey so chicken is very sweet and not something I'd eat again.  The fries were typical frozen french fries but were OK.  If the food wasn't disappointing enough, all of the servers had bad attitudes and it showed.  We could hear all the talk from the kitchen since we were so close.  It is obvious no one wants to be there.  They don't care about the quality of their food or service. Now we know why the parking lot was almost empty on a Friday night.  We will not be back for another try.   Someone should write to Robert Irvine.  Maybe him and Restaurant Impossible can help.  Or, maybe not.	bad
Inedible slop. If you've seen those kitchen rescue shows, then the worst of those is this place. Under cooked meat, powdered potatoes, gravy and veggies from a can. I didn't even get a doggie bag despite eating only two bites. I value my pups more than that. Avoid at all cost!	bad
Food is always good service is sometimes iffy, but that's ok. They have great sandwiches and soup. Will always come back	good
"Gross, dirty, poor service, and crappy food to boot! Will never come back to this garbage ""restaurant"". The waitress was rude and seem annoyed that I brought children to eat with me. The charged me for a glass of water if you can imagine. My sandwich was soggy as were the fries. Avoid this place!"	bad
I really enjoy Luna's for breakfast. Local restaurant with friendly staff. Food is normally served very fast, and its really good. Location of the place is very comfortable. I recommend to try it if you're in the area.	good
Die Kugel Eis im Straßenverkauf kosten 1,20 Euro, was ich schon etwas teuer finde. Das Eis schmeckt gut und es gibt eine gute Auswahl an verschiedenen Eissorten. Es war aber nicht überraschend gut, was man bei diesem Preis vielleicht erwarten könnte. Sehr loben muss ich die Eiswaffel. Ich hatte zwei Kugel in der Waffel und die Waffel war die beste, die seit langem in einer Eisdiele bekommen habe. Die Waffel war groß, knusprig und lecker. Ab und zu werde ich bestimmt wieder vorbeischauen.	good
"We have been twice and more than happy both times.Typical convenient store, with a nice hot kitchen with plenty to choose from... Pizza by the slice, whole pizzas, chicken, subs, etc.First trip: we each had the Italian sub (hot) and split an order of chicken tenders & jojos.  The Italian subs were great!  We were more than impressed.  For an Italian sub, it was as good as it gets.  The jojos were decent... Good size, ok flavor.  The tenders left much to be desired... Too bland for our liking.Second trip: we each had the Italian subs (of course!) and split a snack pack (4 whole wings & 2 jojos).  the subs, they were as good as the first time!  These subs are probably 8"", not the biggest but, big enough and with great flavor!  The jojos were as they were the first time but the wings were delicious!  Much more flavor then the tenders.  On our next trip, we'll go for a mixed bucket of chicken for sure!"	good
Good pizza whether you order or are on the go. You can't beat the 4.99 lunch special. Great subs, hot or cold.	good
A convenient store with a good hot kitchen. You can either order a pizza or sub or you can take advantage of their hot and ready pizza by the slice. There is a sign on the deli cooler that says if you spend $20 in groceries you get a free pizza. I'm not sure if that's for any grocery items in the store or only items from the deli. I have been going here for years and there have been a lot of different employees over the last 10 years. I have never had a bad customer experience at this location though. The staff is always very friendly. Especially for some of the people they put up with on a daily basis since this place isn't in the best area. I do highly recommend this place for the pizza by the slice if you aren't too uppity to visit a store in a low income area. There are some sketchy looking characters around sometimes but nobody has ever bothered me in the 10 years I've been going there. Everybody just minds their own business and moves on just as it should be. So stop by and grab a few slices of pizza and don't forget to get a Cold Classic Glass Bottled Coke to go with it.	good
Chapman's is a nice little convenience store in a neighborhood across from a boarded up house in Lorain.The two people I've encountered working there are the friendliest people you'll meet. The young man is the cashier and the older lady works the kitchen. They make a great team.The kitchen serves up hot, made to order pizzas (also available by the slice), subs, fried chicken, and jojos at very reasonable prices!  Fellow Yelper, Darren R has been raving about the delicious Fiery Gauntlet sub for a while and he has reason to because that sammich and the Italian sub I've tried have been really tasty!  They come loaded with savory deli meat and cheese sliced fresh in house with fresh, crisp lettuce, tomato, and onion finished with a smidgen of creamy Italian dressing, nicely toasted on a seasoned hoagie roll...all for around $4-$5.49.  I've had the pizza by the slice and it's pretty good at $1.69 for one slice or $2.99 for two slices!  You can order a whole pizza any way you'd like it too. The fried chicken looked really fresh and juicy also. Maybe I'll give they a try next time after I'm off my clean eating kick.  This last visit was a cheat meal, I swear!	good
We came in because it looked like it was small mom and pop restaurant.There was a family and 2 other couples there.  It's a small space.  Prices arereasonable.  Home cooked style meals.  We ordered an entree of steak, calamari,and grilled cod.  There are several sides to order from.  We thought it was a good meal.  Prices were reasonable.	good
Rhum Corner was closed so we walked on and found this place! It was empty, but we sat down anyways. We were starved. We ordered the fish cakes and shrimp patties- for starters. They were fresh and delicious. Piping hot, I tell ya. We were stuffed before our quarter chicken dinners came. But when they arrived, hot with fresh veggies and rice...not to forget the grilled chicken, our greedy sides kicked in and we dug in. It truly is very very good food. I felt like I had a really good home cooked meal. I had leftovers to take home. Don't go in here if you are on a strict diet, that is not going to stick! Haha	good
"I was lost somewhere around Queen street in a snowstorm with a gurgling, uneasy feeling in my stomach when I came across this place. All it took was the words ""Churrasqueira"" on the sign to convince me to step inside and abandon my plans of going to the gym. I'd never heard of a Churrasqueira before, but it sounded kinda like ""Carniceria,"" which always means good food.I parked my bike in front of a be-toqued hobo and crossed the threshold. This place is the real deal. Boisterous olive skinned people (the Portugese?) conversed loudly with each other across piles of chicken and glasses of red wine. A baba-from-the-old-country-looking lady sat in a corner, monologuing to a group men standing around in jackets and scarves. Everyone seemed like they belonged here, like they either worked for the place or were related to someone who did. Some hilarious over-the-top foreign soap opera played in the corner, unwatched.About the time when I was starting to feel out of place, this sweet girl behind the counter grabbed my attention and set me at ease with a good old ""hi there, let me know if you have any questions!"" I ended up ordering the half chicken special, the words leaving my mouth slow and gummy due to the fact that my lips were still frozen. I'd hoped I made a good first impression, because this girl became my rock. Within two minutes of stepping into this place I felt like I had been dropped into another country and I was gonna need a friend.Initially, I had planned to grab the food and go, but the ambience was so pleasant that I decided to stay, even if that meant eating dinner in a restaurant by myself while being scrutinized by locals. I pulled out this new neuroscience book that I'd been hoping to read and got to work on it; waitress girl brought out some bread and butter. Ahhhh yeaa, I was gonna make of night of this.Before I knew it, the chicken dinner arrived. The thing was huge, one of those classic big Italian dinner plates piled high with salad, spherical potatoes, chicken, and dipping sauce. It was truly the biggest pile of food I'd ever seen at a restaurant in Toronto.The chicken was fantastic. Rubbed with salt and some interesting combination of spices. It was totally worth breaking this week-long vegetarian streak I'd been on. The potatos, too, were remarkable: salty, roasty, and inherently satisfying. However, the best part of the dish was the piri piri sauce. This stuff (which waitress girl later informed me was handmade made in house), had the perfect balance of heat, acidity, and flavor. It also had a fair bit of creaminess that really rounded out the flavor of the potatoes.All too soon, the chicken was gone and I was stuffed. I felt truly good. Not even the thought of having to bike through the snow could put a damper on my chicken-fortified spirit. I'd had a good meal, made some progress on this book, and found a cool new place to eat where I felt welcome. I think the waitress even called me cute at the end there. Ahh yeaa."	good
Hidden gem?  Maybe, maybe not...Tasty and good value?  Definitely!This completely unassuming super authentic Portuguese place is located in currently trendifying and hipsterfying part of Dundas West between Bathurst and Ossington.  Decor is minimal with a TV.  Expect to see lots of Portuguese families in this casual, casual joint.The FOOD was all decent with some hits and misses.  The grouper was quite tasty, although we weren't sure that it was actually grouper.  The half chicken was probably the best dish of the night and came with a delightfully spicy dipping sauce.  The steak, which I ordered medium rare,  was served on the well done side of well done; however, the flavor was actually good.  I don't get why places ask about steak temperatures if it's not going to make a difference anyway.  Fries were pretty limp.SERVICE was friendly and very casual.  Definitely not a place to come if you're in a rush.  The food took a long time to come out, but the free bread and olives helped with the wait.  OVERALL. the VALUE is good.  Most of the entrees are in the $8-$13 range.  Drinks are fairly reasonable as well.  It doesn't quite rate as a hidden gem, but I'll call it a hidden cubic zirconium.	neutral
Wir waren gestern mit einem Daily Gutschein da und waren sehr positiv überrascht.Das Steak war sehr lecker,auch die Beilagen.Der Service war auch sehr nett.Wir werden auf jeden Fall wiederkommen.Wir waren rundum zufrieden.	good
Wurden durch einen Aktions-Flyer auf das Steakrestaurant Montero in Stuttgart Schönberg aufmerksam.Wir nahmen die Einladung auf ein Glas Prosecco am Sa.(06.11.10.) an. Hatten einen tollen Abend freundliches Personal , stimmiges Ambiente , frisches argentinisches Rindfleisch auf den Punkt gegrillt . Kleines Minus man sollte immer Bargeld dabei haben,leider Kreditzahlung nicht möglich aber dafür haben die Preise ein dickes Plus verdient. Wir werden nicht mehr in die Stadt fahren. Ein echter Geheim-Tipp.	good
Wir waren zu viert mit einem Daily Gutschein zum Fleischessen. Das Huftsteak war sehr gut und perfekt gegrillt (Metro-Ware). Die Vorspeisenplatte war variantenreich, reichlich und lecker. Freundlicher Service - nicht immer der Schnellste, aber sehr zuvorkommend. Das Steakhouse gibt es seit 2009 dort und wir kommen sicher wieder.	good
Ich wurde durch die Seite DailyDeal auf dieses Restaurant aufmerksam. Zum Essen gabe es ein argentinisches Steak mit Salatbüffet und Beilage. Da wir zu viert waren, hatte uns der Kellner angeboten einen großen Beilagenteller zu machen. Das war echt eine super idee. Viel Auswahl und auch vollkommen ausreichen. Wir sind definitiv ohne Hunger aus dem Restaurant rausgegangen und haben einen schönen Abend verbracht, mit sehr nettem Personal. Das Essen war echt super und das Steak war so wie es sein muss. Nur zu empfehlen und auf jeden Fall ein Besuch wert ;-)	good
I've had a tough time finding steak around this area that compares with what I'm used to having back home. Finally found one! It can be a bit on the pricy side, but that's to be expected for a place like this. When I'm looking to go out for steak, I'll be going here from now on! FYI -  Its off the beaten path on the edge of a neighborhood where you would least expect to find a restaurant.	good
Little hole in the wall but the sushi was amazing! and so different!	good
I work at the mall and usually eat here on my lunch breaks. The food is pretty tasty, price for a two item plate is about $6-$7, and the service is decent. I'm not complaining :)	good
Located in the food court at the Boulevard mall. I love this place! The have the most amazing terriyaki bowls. The bowls cost $5.89 and are plenty to fill even those with a pretty big appetite. I haven't really tasted any of the combos but they are priced between $6-$7. The only thing I don't like about it is the location. Must eat when at the mall! We even drive there once in a blue moon just for the food.	good
Kind of place that makes Lakewood a great place to live. Food decent and service is kind- kept coffee hot and didn't rush us.  Place is like a trip back in time - a classic 80 year old diner with mahogany panels everywhere. It's shaped so you don't feel crowded even though it's long and rectangular.  Years ago it was always too smoky but no longer thanks to smoking ban! CASH only.	good
Old fashioned dinner car.  If you are looking for a solid plate of old fashioned belly filler, consider this place!	good
I love this place. It has that classic diner feel. The food is very good, comes out fast, and they give you a lot for the money. And speaking of money, the food is all cheap!I usually get the breakfasts, and the corn beef hash is the best I have ever had. The other breakfast items I have tried are all great as well.	good
Very small, but delicious food and good price. The owner is a super nice guy. When you get an omelette as big as your head and it's ~$6 you know you have found your breakfast place to be.This all being said, sometimes service can be a little slow, but nothing too bad.	good
John's is a fixture in Lakewood and a great place to get some home cookin'.  You'll get good basics here-eggs, burgers, BLT's, etc.  I'm less sure of fancier grub here and that holds true for diners in general.Love the old diner feel here.  This is a classic train car style diner with the long counter and booths.  Your coffee cup will never go empty and the service is almost always fast and friendly.	neutral
Everytime I'm in the Cleveland/Lakewood area I stop here. It gives you an old-time diner feel with excellent food and service. The prices are great and I always leave filled from the amount of food included. Highly recommend!	good
I thought I'd never get to 500 reviews! Now that I finally have, I thought I'd review one of my favorite types of establishments -- a no-frills diner.My mom, 2-year-old, and I dropped into John's on a Wednesday at 10:30. I was pleased at how quiet and drowsy it was inside, yet we still got greeted enthusiastically and the waitress tended to us right away. Something tells me that if we were to come in at the same time on a Saturday, it would have been packed, but we would have still been acknowledged and served in an efficient manner. It's just that type of place and seems to be run really smoothly.Two things I was surprised about: their corned beef hash is, like, REAL. No crap out of a can (though I will always hold a special place in my heart for that salty gruel). It tasted great and came out fast. The second thing: they have a sign on the table boasting their own root beer made with cane sugar. I hate root beer, but that's pretty impressive. My daughter had a short stack of blueberry hotcakes and we had more than half left over because they were huge and hearty. My mom requested that her omelette be made with egg whites only, and they did that with no problem. The coffee wasn't AMAZING, but it was better than average, hot, and the refills kept coming. Our waitress was attentive without being intrusive.Pretty much a great diner experience that I'll be sure to repeat in the near future!	good
"Once again it was great! Went there for breakfast today.  Spoke to John as I always do. What a nice guy. I have been going there 32 years. I had the ""John's omelette""  withmushrooms,cheese,tomato, onion, and hash browns-excellent! My son had the ""crab meat omelette"" he said it was great also. I can't believe all the breakfast selections, so manyomelettes. So many choices and less $$ than all the others. You like home cooking?Go to John's diner, that cozy at home feeling."	good
Ah John's.....this is a good ol' classic car diner. Much of the inside is original - booths, counter, stools, hat racks, etc. Food is good, standard diner fare. Nothing outstanding but still solid. My friend says their pancakes are the best she's ever had. I've never had them as I'm not much of a pancake eater, but she's a connoisseur so I'll take her word for it. As for cleanliness - I've definitely eaten in cleaner joints. I've never been in the bathroom, not even sure if they have one. Also, I wouldn't look at the floor if I were you...The reason John's gets 4 and not 3, is they have what I call a great 'diner waitress'. A great diner waitress is somebody who is very efficient, never misses anything, and always keeps your coffee hot. She calls you 'hun' or 'sweetie' but it somehow isn't patronizing like it is when other people say it. Don't know her name and she's very young but she is great and is always there. John's is a classic type place - looks rough on the outside, not too far behind on the inside, but will serve you up a good, hot meal quickly and cheaply.  Oh, yeah - CASH ONLY.	good
I have to update my review, the last few times I've been in here it's smelled so much like sewage when I walked in I had to leave.  The area where you eat is very dirty, makes you wonder what the area you don't see looks like.  I wish they would clean and possible update and raise their prices if they have to, otherwise I can't eat here anymore.	bad
John's is like stepping back in time ... in all the best ways! The food is simple but well-prepared. The portions are generous. The service is friendly and attentive. And the prices, well, unbelievably easy on your wallet. Case in point: the special breakfast: 2 French toast slices (or pancakes); 2 slices bacon; 2 sausage links; and 2 eggs prepared to order ... $4.95!! I almost feel guilty ordering it. Definitively a unique place with old-fashioned values.	good
I'm sorry to say I only just got to John's Diner for the first time this weekend. This is the archetype of a greasy spoon diner.  It's been around forever (apparently at least since the 1930's), is well worn, a little cramped, dirt cheap, and delicious.  We went for breakfast on a Sunday, and were really happy to find a simple, classic, menu of breakfast fare (with an option of dinner-served all day).  Eggs, meat (including country-fried steak!), pancakes, gravy, etc. - you know the drill.  Sit down, someone will take your order soon, and shortly thereafter it will arrive on some well-used dishes for you to devour.  A little while later, a bill will arrive on your table and you'll be surprised at how little your full belly cost.	good
Your standard old-school breakfast diner. The staff is mostly older but they make sure you're taken care of. Prices are very reasonable and portions are generous. My friend and I make it our regular spot on Sunday mornings!	good
I always go there on sundays for breakfast, the food is ok the people who works here are very nice, nothing special, just dinner food. Its cheap and convenient, nothing out of the ordinary.	neutral
Its an old school diner, a good atmosphere and the food is good if you like greasy spoons. no frills. i've been going here since i was 7years old and always have a good time and a full stomach at a good price.	good
"I like a restaurant that doesn't really care about me.  Too many restaurants slink around your ankles like beaten dogs, cravenly asking, ""Do you want anything, sir?  Please?  Yes, I can get it for you, restaurant-Gollum loves the master, we adoreses you...""John's Diner will serve you, but on its own terms.  They treat you like people; they're happy to see you, but they've been around for fifty years and will be around for fifty more.  The waitresses tell you what's going on in the back, complain merrily about the job, bring your food to you, pat you on the shoulders.  They have that quiet pride that says, ""If you behave well, you're part of the family here.  If not, here's the door.""  I didn't ask for anything special, but one suspects that if I asked them for, say, a pomegranate-infused soda, they'd look at me sternly and go, ""Now, what did you want THAT for?""As such, it's supremely pleasant atmosphere.  This is a classic DINER diner, a long narrow train tube with a row of stools for the quick eaters and beat-up booths in the back, where the scents waft out of the kitchen behind the counter.  The food?  Well, as Gini notes, they put the greasy in greasy spoon, but that's actually part of the charm; they don't care about eating healthy, they want you to eat hearty.  They have all the greatest diner hits, from eggs and bacon to open-faced turkey sandwich, and the food is not exceptional but it is home-made and fills you up quite nicely on a low budget.Would I recommend this to my snooty foodie friends?  No.  But would I take them here the morning after a night out for comfort food?  You betcha.  Would I go here myself when I'm tired of exotic foods and just want a damn sandwich?In a heartbeat."	neutral
"John's has the most delish corned beef hash in town!  Yeah, the coffee mugs have lipstick stains and the forks aren't the cleanest, but places like these are called ""greasy spoons"" for a reason.  In the words of Bart Simpson, ""This ain't the Ritz.""Their staff is super friendly.  You never need to ask for coffee refills.  And they have the best, most yummy coffee creamer!  Not hazelnut, Carmel macchiato or anything frou frou.  Just a very enjoyable cup 'o joe!!"	good
